mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,mean_test_score,std_test_score,rank_test_score
0.0040853357315063475,5.681160072529443e-05,0.06683682918548584,0.0016265397849558264,manhattan,9,distance,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}",0.9247055656016369,0.934977923464651,0.9425834396528571,0.9384139619722808,0.9283192753793922,0.9401330832037248,0.937431622331225,0.9519235355414768,0.932286657448778,0.9210051372036672,0.9389543464145299,0.9300093828918338,0.9350635467407727,0.9480393550892764,0.9187908223609043,0.9576767060280158,0.9368813805682658,0.914379045108964,0.9138391268235471,0.9497021221389491,0.9275571996049511,0.9370955089643322,0.9333077328675854,0.9331609820052833,0.9289602717904004,0.9456276265916296,0.9308616472014396,0.9309253005407414,0.922931393649252,0.9317139853921476,0.9411368849320821,0.9280247953360189,0.9335770502470226,0.9184665105741611,0.9374867015539174,0.9293955831626429,0.9453019958193855,0.9360090514537677,0.9381792414293173,0.9273241207077509,0.9177344428887307,0.9435225759053073,0.9406010734751797,0.9402441876898188,0.926510684026092,0.9293763704425136,0.9524148525910207,0.9239614881609227,0.9201139934198675,0.9415336722087567,0.9337634592119357,0.009949126269514287,1
0.004603452682495117,0.0001813181557344948,0.07458370208740234,0.003156256769655509,manhattan,7,distance,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}",0.9208573030542976,0.9318211216729241,0.9439018573350325,0.934940255438053,0.9273232266047895,0.9340932666630243,0.9378193329339872,0.9529798647876494,0.9307808841933639,0.9155783907202064,0.9383126453287494,0.9270883106797659,0.9367016505807184,0.9469258022655686,0.9161695419261653,0.9568249900876503,0.9351281240572434,0.910495910676561,0.9128170651648345,0.9488650055732603,0.9297019922446731,0.9374141603589387,0.9322115286600328,0.9329091778800856,0.930869649032393,0.9437789133501684,0.9311523129006591,0.9314705197619454,0.9241493911865338,0.9268987851785844,0.942919377464485,0.9232608176727545,0.9335456883565612,0.9182752930961705,0.9338077380109798,0.9339079198745676,0.9471013698504861,0.931247031082803,0.9351753965786717,0.9279669486655816,0.9170952801637368,0.9459100547641195,0.9417677637161187,0.9319683259992816,0.9257655268315502,0.9272104366542674,0.951926520557611,0.9233118578955041,0.9231312550931164,0.9411723588826618,0.9327289588301778,0.010431002849065748,2
0.0037739038467407226,0.00027079137721060275,0.05978655815124512,0.00472927271057714,manhattan,5,distance,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.9138086457637455,0.9224185516327309,0.9380898573154934,0.9317028938053764,0.9213245549262056,0.9313006198271179,0.9344773200550837,0.944178750303637,0.9301518695680201,0.9036958288278997,0.9373725441201102,0.9232102377438683,0.9292918915890694,0.9440895178110935,0.9068839557364381,0.9513179469959453,0.9217620165366026,0.9060176958760522,0.9074634448681049,0.9393436481830183,0.9202898881487042,0.9377894693029157,0.9270316034424102,0.9296829578067897,0.9167377240711573,0.9398878390151202,0.9268559381351084,0.9285872298604194,0.9195309694629091,0.9247902854249221,0.9397187779367208,0.9198495829676362,0.9286217118889528,0.9136275853304451,0.9283522961764512,0.9311903898778735,0.9431273607770461,0.9279464215573311,0.931999972957954,0.9179874245100094,0.9179377649425389,0.9414996111853057,0.9343467122865444,0.9291362011607452,0.9170877562822106,0.9221333426946212,0.9445617324235741,0.919567711543877,0.9191091218612849,0.9343315290173599,0.9274243740706908,0.010899145114990277,3
0.004457798004150391,0.0004350894784210079,0.07234895706176758,0.006264332381545914,manhattan,7,uniform,"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",0.9144729320532065,0.9275783264904578,0.9378663551024231,0.9293699667758236,0.9214430937602556,0.9271096818423187,0.9308484231378081,0.9463446543098536,0.9241605490243856,0.9108026360770302,0.9308350596114779,0.9181734824697344,0.931668331216747,0.9373374339449366,0.9131505432236037,0.951513427412353,0.9310660498800325,0.9022801554935769,0.9080054534963319,0.9439231614341334,0.9233606737285438,0.9308955248994604,0.9268016190904027,0.92741785406286,0.9258291275211503,0.9377424035007107,0.925241996190013,0.924173325381639,0.9188398122838417,0.92186064436719,0.9359693796589691,0.9182071207626737,0.9275562129204928,0.9146913199268631,0.9265980409612976,0.925961103792336,0.9401038435287741,0.9255712015605152,0.9290993136844863,0.9228678568365224,0.9100073045279019,0.941410454892767,0.9351286123791215,0.9241646728989966,0.9223954483849588,0.9204900197810518,0.9489409978681511,0.9167461882752347,0.918152815374369,0.9356235580648393,0.9267959632772527,0.010379613020134166,4
0.004200544357299805,0.0002638429310657334,0.06826921463012696,0.003223225711681613,manhattan,9,uniform,"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'}",0.9163211429081816,0.9304229322016794,0.9358137704867745,0.9318267300017453,0.9200974033677936,0.9319183089977369,0.9282310851025256,0.9446162983950629,0.9249971485096711,0.9156368751236773,0.9297383819992758,0.9204608512232356,0.9285092011455413,0.9396046295370318,0.9145654203336301,0.9518176972337704,0.9323329040712872,0.9054605685745124,0.9082502572463986,0.9439746635298554,0.9192265243395594,0.9292882081844659,0.9266362776721322,0.9266929779313058,0.9210048550031141,0.9392889368140652,0.9232595715710409,0.9229682155286932,0.9158008345537775,0.926119559997341,0.9321859314940596,0.9230627216358901,0.9257216954362081,0.9136566401881989,0.9300785931185711,0.9186152596964661,0.9357908457367414,0.9306961856844603,0.9336782157971507,0.9211985636790412,0.9096813491479653,0.9370139523813955,0.9329928793547319,0.931602810138525,0.9219985149994154,0.9209609373442706,0.9477519141072396,0.9159230627905677,0.9137928951519995,0.9347462435622568,0.9267206288606008,0.010040514002961253,5
0.003641786575317383,4.4595583333087945e-05,0.05647609233856201,0.000906572445263503,euclidean,9,distance,"{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.9170708515216327,0.9313043399545239,0.9414382390217639,0.9272776676823237,0.9172227227510411,0.9394117596695838,0.9228697018188821,0.9384421832845677,0.9347732287324394,0.906171199216721,0.9263575695237121,0.9176066723836636,0.9232863946966902,0.946182879454948,0.9144352256049161,0.9517164333340554,0.9340749697185414,0.8945554306963542,0.9089167072546935,0.94452218713217,0.916799634403819,0.9364790285030707,0.9304424882673352,0.9221185978778617,0.9205002373158616,0.9352824429237496,0.9224321854796398,0.9225243543110286,0.919771947674462,0.927291282443333,0.9359328377836357,0.9155802426965473,0.9275227802225747,0.9092271857140019,0.9336777757599419,0.9251594556942458,0.9427977088822925,0.9252432589317269,0.9258960081822164,0.919408353088059,0.9155159980864115,0.9328463848464805,0.9291620597516764,0.9276514809526493,0.9201967651060398,0.9197872646061088,0.9450571060364911,0.9124055739986541,0.922990155041897,0.9308369987737685,0.9261634791361761,0.011240381219158964,6
0.0035518646240234376,6.071989027142249e-05,0.05385266304016113,0.0010884658880085914,euclidean,7,distance,"{'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.9198592867429576,0.9270039133007565,0.9409615532617391,0.9286680927631971,0.9126383069898543,0.9425444315199352,0.9278564421528946,0.9381247982916499,0.934069666970616,0.9015173603422446,0.9289079534178831,0.9164298829079116,0.9219297585763973,0.9436142053984851,0.9135679581125308,0.9544283464226946,0.9329971067419912,0.8905458394533027,0.9020218939452317,0.940335158179887,0.9202630750650237,0.9365701592735586,0.9289951718771653,0.9217430044796774,0.9222170496696694,0.9384435874182891,0.9256861861231113,0.9213291946977189,0.9189853289390127,0.9250590227515666,0.9390555235840786,0.910467402771287,0.9293600255049959,0.9119089207097485,0.9343462575919443,0.923464998508515,0.9434387848376536,0.9273343800272995,0.9240232184545967,0.9165216693243484,0.9159088545232823,0.9327041259734998,0.9281504234590631,0.923436408587431,0.919754801657051,0.9247295472257345,0.9457147167699334,0.9065141123442447,0.9210400308925261,0.9273498164485042,0.9256507550996538,0.012255913506745262,7
0.003668336868286133,0.0001576066527674204,0.057442855834960935,0.0009493249921583163,manhattan,5,uniform,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.9090618287612308,0.9184368449813598,0.9319389508997394,0.9280142941712884,0.9165442800049526,0.925097110556715,0.9285356654157596,0.938871015243882,0.9248699222667026,0.8979275889772267,0.9311191656485652,0.9153563014323235,0.9245663217435408,0.935185044049177,0.9036016402076981,0.9476406137521182,0.9193407369593731,0.9000998247052334,0.9027511980934942,0.9357185377271406,0.9149816000320862,0.9319004505628682,0.923034755914006,0.9245113613362839,0.9107662495743707,0.9342590666720373,0.9228573173833458,0.9234490445543334,0.9143977978106618,0.9204057856612363,0.9340877010435635,0.9135521528371977,0.924785650012686,0.9095181669206536,0.9207871023674851,0.9230516990462502,0.9364479468056368,0.9231294797232118,0.926693037445423,0.9133123029111986,0.9120153849731246,0.9383765357680144,0.927891803221884,0.9241074101463477,0.9126621512703991,0.9155243868683011,0.9423080396531405,0.9136305461033486,0.9165390137543867,0.9286174743185502,0.9222455660057911,0.010856526378484674,8
0.0036889028549194334,7.697095437906572e-05,0.057061262130737304,0.0007757407235232584,manhattan,4,distance,"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}",0.907494373739572,0.9209618636961907,0.9318876560606837,0.9283969557500099,0.9156398378356588,0.9253834814586689,0.92622237026893,0.9355280875904771,0.9278844804029903,0.8985159556212846,0.9344332833601938,0.9128215960565617,0.9210439979920585,0.9429506661604389,0.9033575091414642,0.9520734673728954,0.9146034789107768,0.8984431244246428,0.8976178090186219,0.9307607830549983,0.9186818404255351,0.9370560275754118,0.9207209664880959,0.921445312170201,0.9088742130140913,0.9369474931730272,0.9189187673536029,0.9248364148991418,0.9134707609056103,0.9176013402442429,0.9360666571225282,0.9191241328439798,0.9239064567545485,0.9049605085060168,0.9247021029526238,0.9155982058572549,0.9420056796625108,0.9261672584238135,0.9307481838529924,0.9080530033461147,0.9152157729838332,0.9295209762420762,0.9253732744528973,0.9241955361036546,0.9113132982646402,0.913790134234986,0.9375700623429385,0.9119133973429271,0.9156203705769768,0.9215090560441631,0.9216385596415511,0.011884070669916803,9
0.0035613155364990234,9.860519226274993e-05,0.05413352966308594,0.0008056581263409281,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.9078356248885021,0.9183821576602957,0.9383421710980239,0.920835885673117,0.9117392972165486,0.9417249453967461,0.9269782956365206,0.9316551904072231,0.9237944070419783,0.898190798905278,0.9288211321589332,0.9138243380934029,0.9182290321820834,0.9418484074530328,0.9092931029073261,0.9527159733158977,0.9300664420461668,0.8935803844135557,0.8885962503053041,0.9322407130171065,0.9196142710424812,0.9300984295309432,0.9245883242358867,0.9199954167145744,0.9111924518407398,0.9303801567297554,0.9173209770594087,0.916432319848564,0.9145188410660651,0.9185219050665271,0.9299821991697131,0.9083345949021315,0.92834444850633,0.9033330340611453,0.9335658485740295,0.9266017370362293,0.9419280804751485,0.9201956813627246,0.9225638705764935,0.9160301537363824,0.9166360490326811,0.9305313133601326,0.9223677340338354,0.9224796004146133,0.9138855078342285,0.9220511219874895,0.9412196717421543,0.9083958808733145,0.9103671461847377,0.9212288032869532,0.921428002402049,0.012527360374731641,10
