mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score,split30_test_score,split31_test_score,split32_test_score,split33_test_score,split34_test_score,split35_test_score,split36_test_score,split37_test_score,split38_test_score,split39_test_score,split40_test_score,split41_test_score,split42_test_score,split43_test_score,split44_test_score,split45_test_score,split46_test_score,split47_test_score,split48_test_score,split49_test_score,mean_test_score,std_test_score,rank_test_score
0.3168189096450806,0.019103133538203507,0.03829944610595703,0.002417418542879093,friedman_mse,0.1,deviance,5,log2,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 1.0}",0.9428793124829095,0.9453050620656822,0.9428090229004039,0.9253922366437631,0.9325395509012941,0.9200185708197574,0.9333815730472436,0.9471198377839256,0.9367825385318823,0.9531200713157412,0.9289028844251934,0.9287881751165256,0.9522508014674439,0.9437860576972011,0.9492550788376536,0.9449736477353005,0.9485834028918175,0.9406094014445511,0.9527105987274053,0.9219952505370249,0.9334241954921274,0.9448388631713175,0.935878365930712,0.958487101600237,0.9449145027125151,0.9466270831252538,0.934897960124372,0.931128763074449,0.9416326906842216,0.9210882683405971,0.9297557487386854,0.9361804207073287,0.9564720735298823,0.9298586794808897,0.9345084515771628,0.9579045426998708,0.9398143695754624,0.9225296509061152,0.9520143838131255,0.9210621617297337,0.9456257337595372,0.939487629009474,0.9449988857668729,0.9249444805922273,0.9226515560806295,0.934781923009384,0.9358788413037442,0.9431778797629057,0.952231594136003,0.9268588012197094,0.9386971735405453,0.01054565559315326,11
0.3793529272079468,0.0029919845929665865,0.043265609741210936,0.0003832290036085154,friedman_mse,0.2,deviance,5,sqrt,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.95}",0.9326722721436612,0.9358728946601,0.9484909333766782,0.920705196628536,0.9361265793690315,0.9198842910124209,0.9259821163781949,0.9627222993276705,0.9316175036099014,0.9590200820012725,0.9463560131018635,0.9263306076025737,0.9510124354198003,0.9392138789145661,0.9426771178887133,0.9450748190278717,0.945634023512763,0.9345267218664467,0.9383591811079276,0.9161075218464468,0.9283249662977857,0.9499342983807487,0.9196679328001713,0.9481712776937946,0.9396332383391299,0.950361391439229,0.9433882670347981,0.937390321782641,0.946248857677099,0.9383803454774906,0.9381401662337566,0.9393399506731855,0.9505420884305978,0.9118184352130906,0.9475902663536339,0.9496805703162465,0.9481560958058064,0.9262801989019961,0.949680142687675,0.9259826054414688,0.9433750639200295,0.9231841565210459,0.9505316346257614,0.9382514424630876,0.9426256415430599,0.9225615918954335,0.9310349485722503,0.9430565472176493,0.9536157246080084,0.9327729643447663,0.9385621524297575,0.011426379648260192,12
0.3534876537322998,0.0030768791300279587,0.04301820278167725,0.0006113299375422171,friedman_mse,0.2,deviance,5,log2,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 1.0}",0.9475812337937869,0.9422950837562504,0.9443711635130798,0.9296755970367316,0.9356159984506563,0.9243745315087541,0.9440770985612198,0.957934351944364,0.9312271798210346,0.9452956289288467,0.9413916253415509,0.933028546254913,0.9496431393846168,0.9412369318575576,0.9408079413908766,0.9445556299700483,0.9432339866396889,0.9391810542622121,0.9352790162460741,0.9255712765559508,0.9299491807926518,0.9532404232423417,0.9286238876370821,0.9501740175520541,0.9402905948086612,0.95244775092592,0.9354052422504759,0.9208905154741885,0.9310830975763338,0.9411569680365158,0.9313452125415033,0.9273903929048176,0.9514905087742725,0.9322479477205778,0.9462795101195841,0.9499863350456715,0.9343701462701076,0.9322354042698455,0.9565076125366557,0.9191060189908656,0.941255980691968,0.9361525851479379,0.9403284133815036,0.9321771673006009,0.9420399079899123,0.9275406472792694,0.9329175461328209,0.939911685871036,0.9452369166306681,0.9248439449724493,0.9384600515617301,0.009194152906687972,13
0.3709623861312866,0.003186313167634507,0.043275675773620605,0.0004806914592550484,friedman_mse,0.2,deviance,5,sqrt,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.9}",0.9527423358616304,0.952026023215332,0.9436540986079157,0.931649815084625,0.927456940529707,0.9365742634570601,0.9238753684029487,0.9474405510694428,0.9429739086882968,0.9585026518474623,0.9307690666384056,0.9323715431451355,0.9562158856645767,0.9315557542911806,0.9374084306161626,0.9364599901010625,0.9505968020776184,0.9338057507714232,0.9341394993103619,0.9246455166422303,0.9162024061462534,0.9432951980981521,0.928388175115601,0.9576027252225825,0.9445816776059582,0.9548032070914042,0.944156621734287,0.938793451988649,0.9397502571773279,0.9420946914521874,0.9330051320037929,0.9226061431249089,0.9569379213234502,0.9282788071786358,0.9341675294777413,0.9458921713455598,0.9400797341941319,0.9222828662815888,0.9491104803666123,0.9039502361506253,0.9411704021451582,0.9321115807426817,0.952730520919157,0.9425543817702193,0.9269950099122292,0.9411968019566151,0.9355283298320155,0.9399132444883703,0.9530777323612565,0.9239503131867514,0.9384014389283298,0.0115699063978658,14
0.31576661586761473,0.003168384126583589,0.03722026348114014,0.0005606150788303168,friedman_mse,0.1,deviance,5,sqrt,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.85}",0.9471650795479029,0.9438454085968025,0.9509781998200882,0.9254924150382419,0.9381799995649271,0.9224292044247752,0.9270844115943476,0.9451373056473499,0.9374724855882351,0.9539683988956975,0.9362422231292468,0.9243395149181186,0.9578577314274538,0.9319978554529329,0.9395778379254137,0.9456813508496936,0.9481004204667283,0.9396547683511177,0.9433126879035386,0.9263483505259936,0.9343934041500738,0.950676484459127,0.930966513581907,0.9611157875588857,0.9401030570002901,0.9492876895589596,0.9405546911246132,0.9243038110091829,0.9319598303153511,0.933786840911591,0.9271277701857059,0.9316134765492773,0.9505767861830478,0.938069286430653,0.9430977754887967,0.954640156812442,0.9300243030882566,0.9195938574210558,0.9445418449634954,0.9123668050954797,0.9488863430279135,0.9329520828922365,0.9364818774160156,0.9371169475037818,0.9379955250250792,0.9299354712288056,0.9288795537794575,0.9336826109561479,0.951593951690428,0.9385282953529398,0.938194369608592,0.010409894806889539,15
0.8491777515411377,0.014220543830429757,0.04389013767242431,0.0003210789726574907,friedman_mse,0.1,deviance,8,log2,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.9}",0.9340646055101115,0.9496139046547678,0.9418453152651179,0.930569915166227,0.9294858216981156,0.9285089734775288,0.9280585331736678,0.9499238717868294,0.9263279700692958,0.9622445813761588,0.9221877150771025,0.9362591745025396,0.9542440245744833,0.938183080806454,0.9370653745934301,0.9457285990883375,0.9505515729134618,0.9369991489639352,0.940099299197661,0.9279655524059933,0.934383439490419,0.9440609239893946,0.9273053054862261,0.9484564795015086,0.9422848299972654,0.9581870637835306,0.9347142002570611,0.9251481262526325,0.9301670336539378,0.9396375484360604,0.9344112110785393,0.9437422074965759,0.9570279483341525,0.9415673176877152,0.9284923793353334,0.9443408366987024,0.9500731693725966,0.9248126300935674,0.9524878573947109,0.9155304592198443,0.9462380421211573,0.9386476146572406,0.9231609296245563,0.9296378219451302,0.9349808036815177,0.9332646830368292,0.9269192854203734,0.9374999677214256,0.947961702256861,0.9270277852858921,0.9378419327522396,0.010436130954640799,16
0.3270296573638916,0.005254692304103261,0.03775093555450439,0.0008869457589543405,friedman_mse,0.1,deviance,5,sqrt,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.9}",0.9524591052679375,0.9440327053807737,0.9425015707991539,0.9344958315968325,0.9409837256158933,0.9248268695298657,0.9245140043601894,0.9505534217866911,0.9408380804360331,0.9490256033167904,0.9391486224162892,0.9163323062699275,0.9575723022423271,0.9346416154712989,0.9370102456965129,0.9346663611466196,0.9462596673484432,0.9360461790029954,0.9445236414455397,0.9188688920038112,0.9276666599671627,0.945851847336051,0.9283958891189413,0.9565154514260598,0.9343859020134472,0.9585199105352972,0.9433583102985917,0.9250770378273926,0.9395237421546395,0.9329663747036266,0.9220020654036766,0.9314293872732372,0.9566936295718035,0.9360387470549396,0.9274945622479981,0.9559717459736441,0.941601818550584,0.9299696152013683,0.9497296543784607,0.9019606050742418,0.9403773570867527,0.9316282352822151,0.9332242144712577,0.9331369775806745,0.9312464725839709,0.9416072538666493,0.9353957609699749,0.9460697694586849,0.9530852699468971,0.9288398207057843,0.9377812967839589,0.01155881675299776,17
0.8974243211746216,0.020448506040959016,0.04334665298461914,0.0004487302443974773,friedman_mse,0.2,deviance,8,sqrt,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.95}",0.9448592509419672,0.9413014134770766,0.9475389683305292,0.9312051402885984,0.9343170943166929,0.9425461008159641,0.9337496410957818,0.9469813334645029,0.9316354651983914,0.9412330025959816,0.9236903879203614,0.922166722054492,0.9576063351430841,0.9375264509945304,0.9285949480981704,0.9381158274136502,0.9493710587095984,0.942911148696208,0.9465110481378066,0.9324455547502309,0.9236059342838705,0.9465330751535852,0.9291227896371118,0.9427150991579664,0.9331393676212342,0.9558563492685077,0.9361563993129559,0.9316605062944386,0.9374709283359571,0.9360752765485444,0.9307944729312672,0.9381270239258491,0.9480199245712414,0.9386873907823318,0.9357297892750448,0.9523386352619473,0.9363183449019599,0.9229300972552159,0.9596912017487305,0.9284323780407777,0.9412812003953156,0.9377697367065277,0.9351866929305116,0.939567236627712,0.9300279510751318,0.9218386328644742,0.9299421381874432,0.9367217620133766,0.9534850874573886,0.9225718226399727,0.9377220827530002,0.009356680223171562,18
0.8274085760116577,0.012863089406556515,0.044120383262634275,0.0005363247367492172,friedman_mse,0.1,deviance,8,log2,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.85}",0.9434961116460547,0.9458663241069586,0.9449923804025485,0.9281624102189588,0.9256333521144434,0.927056490469962,0.9276001507931152,0.9521366261141603,0.9331671134519314,0.9523380766793043,0.9408504779710226,0.9227119143178869,0.9581768900683275,0.9381623955295351,0.9338216477737832,0.944005398623275,0.940230903579555,0.9244143649206569,0.936127815989071,0.922593165225642,0.9292952700495855,0.9378394387084031,0.924237052679758,0.9437438363983911,0.9501553750237853,0.9575241145202441,0.927463774658658,0.9371220351487407,0.9377839218382311,0.9347777137608867,0.9365573248654956,0.9422785814520763,0.9584915963091545,0.9383609988087479,0.9375956870924144,0.9538056924345297,0.9502765531952971,0.9274468498919758,0.9504763136486711,0.9104170508778827,0.9418280183382635,0.9248981464876067,0.9342637092680289,0.9360036162623254,0.9338229129806708,0.9307444643826259,0.9352115538502696,0.9317827067571662,0.9508036459355201,0.9330815495689441,0.9375926703038108,0.010487382695786205,19
0.35431761264801026,0.003188915250664156,0.04269267082214356,0.0003134525390914094,friedman_mse,0.2,deviance,5,log2,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.95}",0.9506951178946781,0.9431495040532405,0.9440352964319471,0.9391211046691067,0.9264957625380547,0.9200065165942927,0.9296619660484003,0.9444683135920621,0.9263940891839365,0.9441091841286786,0.9335529170057558,0.9358835309061012,0.9562370076491752,0.9265512183241275,0.9312450165236353,0.9535503306079317,0.9474730751105468,0.9395173568610778,0.949030134301924,0.9209646242273101,0.9186977227508454,0.9508140201113561,0.9281034313260802,0.9620303999953705,0.9369816011185206,0.9551179452627214,0.9336107458331019,0.9289845391920966,0.9328032866511783,0.9305677209380424,0.9328325275085404,0.9385638273284287,0.9435401458500574,0.9340359739686054,0.9359441394279173,0.9452034020072025,0.9397142193681636,0.9211353530490248,0.9541977933050103,0.9214780349469217,0.9401219821948085,0.9416540938786158,0.929745522902433,0.9295536539457722,0.9300028550787157,0.9216254711127525,0.9449142447643197,0.936205702306836,0.9502370048664815,0.9262061284755515,0.937135311122349,0.010655791388129438,20
0.34788912773132324,0.0038384461976762713,0.04361603260040283,0.0009196764070952371,friedman_mse,0.1,deviance,5,log2,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.9}",0.9430417716087458,0.9445908650308664,0.9453261558599467,0.923627750756341,0.941356307858566,0.9266406052702871,0.9236333858504913,0.948282102812808,0.9349855722469579,0.9409440962405085,0.9363009221575554,0.9302748739240673,0.9510193789870005,0.9322173026411371,0.943765108120494,0.9417656959391524,0.943772747915755,0.9376265526999689,0.9394857678623737,0.9226621267765301,0.9227953255955262,0.9454060745468834,0.9247749749146453,0.9596063375118006,0.9346609452187901,0.9510731255063188,0.9388938376888638,0.9276574232237397,0.9398627923677956,0.9372839350743408,0.9264682485336807,0.9248741917926274,0.9546584770828194,0.9267672390637568,0.9365626902818973,0.9486750345000957,0.9402823005998592,0.9219413072070494,0.9569456114049172,0.9153671382298699,0.9409010051757316,0.9334813901115574,0.9559287994728982,0.9340572856922548,0.9189137050800137,0.9362637696538906,0.9391675632561104,0.9328735420578494,0.9532195207013165,0.9257573438435557,0.9371288005190003,0.01064731510422612,21
